id,artist,event,venue,city,event_time,public_start,presale_start,presale_end,url
rZ7HnEZ1Affk3d,Screamin Rebel Angels,Screamin' Rebel Angels wsg Kitten & The Tonics (Surf Trio),Tip Top Deluxe Bar & Grill,Grand Rapids,2025-12-13T01:00:00Z,2025-09-08T14:00:00Z,,,https://www.ticketweb.com/event/screamin-rebel-angels-wsg-kitten-tip-top-deluxe-bar-tickets/14506483
rZ7HnEZ1Af4M0N,,Yacht Lobsters & The Super 70's Rock Show,Gramercy Theatre,New York,2025-12-14T01:00:00Z,2025-09-26T16:00:00Z,,,https://www.ticketweb.com/event/yacht-lobsters-the-super-gramercy-theatre-tickets/14577923
rZ7HnEZ1Af4V7d,,MONSTERWATCH with Perfect Buzz & Guests,Dante's,Portland,2025-12-14T05:00:00Z,2025-09-19T19:00:00Z,,,https://www.ticketweb.com/event/monsterwatch-with-perfect-buzz-dantes-tickets/14574103
rZ7HnEZ1Af_O1d,,"Crued / Motley Crue Tribute, No Remorse",The Rockpile Bar & Nightclub,Toronto,2025-12-14T00:00:00Z,2025-11-01T20:25:00Z,,,https://www.ticketweb.ca/event/crued-motley-crue-tribute-the-rockpile-bar-nightclub-tickets/14660283
rZ7HnEZ1Afp8_K,,"The Feisty Birds, The Analog Dogs",The Loving Touch,Ferndale,2025-12-14T00:00:00Z,2025-09-29T18:00:00Z,,,https://www.ticketweb.com/event/the-feisty-birds-the-analog-the-loving-touch-tickets/14590653
rZ7HnEZ1AfpvvN,,THE PARADOX + AX & THE HATCHETMEN with Out In Front and Special Guests,Dante's,Portland,2025-12-17T04:00:00Z,2025-09-26T17:00:00Z,,,https://www.ticketweb.com/event/the-paradox-ax-dantes-tickets/14581063
rZ7HnEZ1Af49GK,,Fun with my Friends Tour,Middle East - Upstairs,Cambridge,2025-12-18T00:00:00Z,2025-09-12T15:00:00Z,,,https://www.ticketweb.com/event/fun-with-my-friends-tour-middle-east-upstairs-tickets/14557313
rZ7HnEZ1AK0JjV,Shai Hulud,Shai Hulud + Holder + Bite + Judo + Armor Class,The Pyramid Scheme,Grand Rapids,2025-12-19T00:00:00Z,2025-08-07T14:00:00Z,,,https://www.ticketweb.com/event/shai-hulud-holder-the-pyramid-scheme-tickets/13926734
rZ7HnEZ1AK0te7,,Noah Smith's Crooner Circus,The Southgate House Revival - Revival Room,Newport,2025-12-19T00:00:00Z,2025-08-04T14:00:00Z,,,https://www.ticketweb.com/event/noah-smiths-crooner-circus-the-southgate-house-revival-tickets/13929084
rZ7HnEZ1AKP9ff,,"Rigometrics, Grand View Point",Middle East - Upstairs,Cambridge,2025-12-19T00:00:00Z,2025-08-15T14:00:00Z,,,https://www.ticketweb.com/event/rigometrics-grand-view-point-middle-east-upstairs-tickets/13957514
rZ7HnEZ1Af4guS,Flow Tribe,Flow Tribe's 16th Annual Christmas Crunktacular,Tipitina's,New Orleans,2025-12-19T02:00:00Z,2025-10-01T15:00:00Z,,,https://www.ticketweb.com/event/flow-tribes-16th-annual-christmas-tipitinas-tickets/14575373
rZ7HnEZ1AfbO1d,,PEAK + BALKUN BROTHERS,Funk 'n Waffles,Syracuse,2025-12-19T01:00:00Z,2025-10-16T14:00:00Z,,,https://www.ticketweb.com/event/peak-balkun-brothers-funk-n-waffles-tickets/14620283
rZ7HnEZ1Af4_AS,Donavon Frankenreiter,"Donavon Frankenreiter, Hendrix Frankenreiter",Belly Up,Solana Beach,2025-12-20T05:00:00Z,2025-09-17T17:00:00Z,,,https://www.ticketweb.com/event/donavon-frankenreiter-hendrix-frankenreiter-belly-up-tickets/14559173
rZ7HnEZ1Af_pxd,The Minus 5,THE MINUS 5 with Casey Neill and the Norway Rats,Star Theater,Portland,2025-12-20T05:00:00Z,2025-10-31T17:00:00Z,,,https://www.ticketweb.com/event/the-minus-5-with-casey-star-theater-tickets/14656883
rZ7HnEZ1AfbpZK,Bella's Bartok,"Bella's Bartok, The Rupert Selection",Middle East - Upstairs,Cambridge,2025-12-20T00:00:00Z,2025-10-10T14:00:00Z,,,https://www.ticketweb.com/event/bellas-bartok-the-rupert-selection-middle-east-upstairs-tickets/14616013
rZ7HnEZ1AffM0d,Shannon and the Clams,SHANNON AND THE CLAMS,Crescent Ballroom,Phoenix,2025-12-20T02:30:00Z,2025-09-05T17:00:00Z,,,https://www.ticketweb.com/event/shannon-and-the-clams-crescent-ballroom-tickets/14537903
rZ7HnEZ1Af4_kd,Donavon Frankenreiter,"Donavon Frankenreiter, Hendrix Frankenreiter",Belly Up,Solana Beach,2025-12-21T05:00:00Z,2025-09-17T17:00:00Z,,,https://www.ticketweb.com/event/donavon-frankenreiter-hendrix-frankenreiter-belly-up-tickets/14559183
rZ7HnEZ1AfodOS,Anders Osborne,Anders Osborne,Tipitina's,New Orleans,2025-12-21T03:00:00Z,2025-09-24T15:00:00Z,,,https://www.ticketweb.com/event/anders-osborne-tipitinas-tickets/14443833
rZ7HnEZ1AfQoPN,,Ozzy Tribute Show,The Loving Touch,Ferndale,2025-12-27T23:30:00Z,2025-11-13T15:00:00Z,,,https://www.ticketweb.com/event/ozzy-tribute-show-the-loving-touch-tickets/14691963
rZ7HnEZ1Aff0ZK,,Tell Me Lies - The Fleetwood Mac Experience w/ The Essentials,The Signal - Concert Hall,Chattanooga,2025-12-28T01:00:00Z,2025-09-03T14:00:00Z,,,https://www.ticketweb.com/event/tell-me-lies-the-signal-concert-tickets/14524013
rZ7HnEZ1AfQv_d,Almost Queen,Almost Queen - A Tribute to QUEEN with Special Guests Philadelphia Freedom - A Tribute to Elton John,Paramount Hudson Valley Theater,Peekskill,2026-01-01T00:30:00Z,2025-11-10T19:10:00Z,,,https://www.ticketweb.com/event/almost-queen-a-paramount-hudson-valley-theater-tickets/14681643
rZ7HnEZ1Af4Y-K,The Pettybreakers,"The PettyBreakers - A Tribute to Tom Petty & The Heartbreakers, Hello Mr. Soul - A Tribute To Neil Young",Belly Up,Solana Beach,2026-01-02T03:30:00Z,2025-10-03T17:00:00Z,,,https://www.ticketweb.com/event/the-pettybreakers-a-belly-up-tickets/14570853
rZ7HnEZ1Afp6fN,,The Petty Junkies with  Sinclair,3rd and Lindsley,Nashville,2026-01-03T02:00:00Z,2025-09-29T16:00:00Z,,,https://www.ticketweb.com/event/the-petty-junkies-sinclair-3rd-and-lindsley-tickets/14587523
rZ7HnEZ1Aff6ZN,,Generation Idol,The Coach House,San Juan Capistrano,2026-01-04T03:00:00Z,2025-09-04T01:00:00Z,,,https://www.ticketweb.com/event/generation-idol-the-coach-house-tickets/14507023
rZ7HnEZ1Afb0-d,,"Oh Geeez, Not Again & Seven Leaf Clover",Rumba Cafe,Columbus,2026-01-10T01:00:00Z,2025-10-20T14:00:00Z,,,https://www.ticketweb.com/event/oh-geeez-not-again-seven-rumba-cafe-tickets/14624843
rZ7HnEZ1AfQe0K,,"Smokin Zeus, The Dummy Ups",The Southgate House Revival - The Lounge,Newport,2026-01-11T02:00:00Z,2025-11-11T15:00:00Z,,,https://www.ticketweb.com/event/smokin-zeus-the-dummy-ups-the-southgate-house-revival-tickets/14682913
rZ7HnEZ1Af_6jd,,Petty Thief (Tom Petty Tribute) w/ Stonesy (Rolling Stones Tribute),Tractor,Seattle,2026-01-11T04:30:00Z,2025-10-27T22:30:00Z,,,https://www.ticketweb.com/event/petty-thief-tom-petty-tribute-tractor-tickets/14647703
rZ7HnEZ1AfbKfd,,Hard 2 Handle & ZZ Top Notch,The Premier,Hickory,2026-01-11T00:00:00Z,2025-10-09T12:55:00Z,,,https://www.ticketweb.com/event/hard-2-handle-zz-the-premier-tickets/14613503
rZ7HnEZ1Af4MAS,Apes of the State,Apes Of The State  'This City Isn’t Big Enough' Ten Year Anniversary,Will's Pub,Orlando,2026-01-14T00:00:00Z,2025-09-26T16:00:00Z,,,https://www.ticketweb.com/event/apes-of-the-state-wills-pub-tickets/14577173
rZ7HnEZ1Af_NGS,Kerry Ellis,Kerry Ellis & Ben Forster in Concert,Sony Hall,New York,2026-01-14T01:00:00Z,2025-11-07T17:00:00Z,,,https://www.ticketweb.com/event/kerry-ellis-ben-forster-sony-hall-tickets/14663333
rZ7HnEZ1AfQAQd,Bane,Bane,SOMA - Sidestage,San Diego,2026-01-17T03:00:00Z,2025-11-14T18:00:00Z,,,https://www.ticketweb.com/event/bane-soma-sidestage-tickets/14685683
rZ7HnEZ1Af_0pK,The Dickies,Dickies live in concert in Pomona,The Fox Theater,Pomona,2026-01-17T03:00:00Z,2025-11-04T01:55:00Z,,,https://www.ticketweb.com/event/dickies-live-in-concert-in-the-fox-theater-tickets/14664593
rZ7HnEZ1AfjvGd,Neutral Snap,"Neutral Snap, Half Dollar Rodeo",Rick's Cafe,Starkville ,2026-01-18T03:00:00Z,2025-11-18T02:00:00Z,,,https://www.ticketweb.com/event/neutral-snap-half-dollar-rodeo-ricks-cafe-tickets/14701303
rZ7HnEZ1AfQoZN,Fear,"FEAR, MVLL CRIMES",Overflow Brewing Co.,Ottawa,2026-01-19T00:30:00Z,2025-11-14T17:15:00Z,,,https://www.ticketweb.ca/event/fear-mvll-crimes-overflow-brewing-co-tickets/14691023
rZ7HnEZ1AfQKGN,Death Before Dishonor,Shattered Realm & Death Before Dishonor in West Palm Beach,Respectable Street,West Palm Beach,2026-01-21T00:00:00Z,2025-11-14T17:00:00Z,,,https://www.ticketweb.com/event/shattered-realm-death-before-respectable-street-tickets/14693323
rZ7HnEZ1Afb3_S,Fuzz,"Fuzz, Lavender Flu",Belly Up,Solana Beach,2026-01-22T04:00:00Z,2025-10-24T17:00:00Z,,,https://www.ticketweb.com/event/fuzz-lavender-flu-belly-up-tickets/14612673
rZ7HnEZ1Af_FjN,May Erlewine,May Erlewine with Packy Lundholm,Cafe Du Nord,San Francisco,2026-01-23T04:00:00Z,2025-10-31T19:00:00Z,,,https://www.ticketweb.com/event/may-erlewine-with-packy-lundholm-cafe-du-nord-tickets/14648723
rZ7HnEZ1Afb3qS,Led Zepagain,"Led Zepagain, Radio Thieves",Music Box,San Diego,2026-01-24T04:00:00Z,2025-10-17T17:00:00Z,,,https://www.ticketweb.com/event/led-zepagain-radio-thieves-music-box-tickets/14612773
rZ7HnEZ1Af_-Pd,Meet Me @ The Altar,Meet Me @ The Altar - Worried Sick Tour in Orlando,Will's Pub,Orlando,2026-01-25T00:00:00Z,2025-11-07T15:00:00Z,,,https://www.ticketweb.com/event/meet-me-the-altar-wills-pub-tickets/14661943
rZ7HnEZ1AKPbZ7,JD Simo,"Moe's Alley Presents: JD Simo and Luther Dickinson - ""Do The Rump!"" Tour",Moe's Alley,Santa Cruz,2026-01-27T04:00:00Z,2025-08-20T17:00:00Z,,,https://www.ticketweb.com/event/moes-alley-presents-jd-simo-moes-alley-tickets/13958004
rZ7HnEZ1AK0PC7,Mo,MØ - Plæygirl World Tour,Music Box,San Diego,2026-01-28T04:00:00Z,2025-08-20T17:00:00Z,,,https://www.ticketweb.com/event/m-plygirl-world-music-box-tickets/13925384
rZ7HnEZ1AKPpPf,Mo,MØ,The Independent,San Francisco,2026-01-29T04:00:00Z,2025-08-20T17:00:00Z,,,https://www.ticketweb.com/event/m-the-independent-tickets/13956954
rZ7HnEZ1Af4V3K,The Sadies,"JBM Promotions and SGHR Present The Sadies, Krystal Peterson",The Southgate House Revival - Sanctuary,Newport,2026-01-29T00:00:00Z,2025-10-10T14:00:00Z,,,https://www.ticketweb.com/event/jbm-promotions-and-sghr-present-the-southgate-house-revival-tickets/14574493
rZ7HnEZ1AfbkCd,,"Ted Poley of Danger Danger (Full Band Set), Prima Donna Rising",Whisky A Go Go,West Hollywood,2026-01-30T02:00:00Z,2025-10-06T17:00:00Z,,,https://www.ticketweb.com/event/ted-poley-of-danger-danger-whisky-a-go-go-tickets/14606383
rZ7HnEZ1AfbsjS,Priest Unleashed,Eyes of the Nile: Iron Maiden Tribute Band,Tally Ho Theater,Leesburg,2026-01-31T00:00:00Z,2025-10-22T14:00:00Z,,,https://www.ticketweb.com/event/eyes-of-the-nile-iron-tally-ho-theater-tickets/14631733
rZ7HnEZ1Af46oK,,THE PRETENDERS Tribute HOLLYWOOD HONEYMOON + Rocket 88,Spot 1 Grill & Music Hall,Brampton,2026-02-01T01:30:00Z,2025-09-08T23:35:00Z,,,https://www.ticketweb.ca/event/the-pretenders-tribute-hollywood-honeymoon-spot-1-grill-music-tickets/14547453
rZ7HnEZ1Afbw8K,Tropical F*** Storm,(((folkYEAH!))) Presents - Tropical Fuck Storm w/ J.R.C.G.,Moe's Alley,Santa Cruz,2026-02-03T04:00:00Z,2025-10-24T17:00:00Z,,,https://www.ticketweb.com/event/folkyeah-presents-tropical-moes-alley-tickets/14632413
rZ7HnEZ1Af4y-S,Reverend Horton Heat,"Reverend Horton Heat, The Hamiltons",Ace Cafe Sanford,Sanford,2026-02-07T22:00:00Z,2025-09-24T14:00:00Z,,,https://www.ticketweb.com/event/reverend-horton-heat-the-hamiltons-ace-cafe-sanford-tickets/14579873
rZ7HnEZ1AK-w-0,,"Missing Persons , Memberz Only",Whisky A Go Go,West Hollywood,2026-02-12T02:00:00Z,2025-07-14T17:00:00Z,,,https://www.ticketweb.com/event/missing-persons-memberz-only-whisky-a-go-go-tickets/13872864
rZ7HnEZ1Af_Jbd,Wheel,"Wheel, Sound and Shape, and More in Tampa",New World Music Hall,Tampa,2026-02-14T00:00:00Z,2025-11-07T15:00:00Z,,,https://www.ticketweb.com/event/wheel-sound-and-shape-and-new-world-music-hall-tickets/14666603
rZ7HnEZ1AfQp0K,,"Prison Affair, Adhesive, and More in Miami",Las Rosas,Miami,2026-02-15T02:00:00Z,2025-11-17T15:00:00Z,,,https://www.ticketweb.com/event/prison-affair-adhesive-and-more-las-rosas-tickets/14696913
rZ7HnEZ1Af_JbS,Wheel,"Wheel, Sound and Shape, and More in Jacksonville",Albatross,Jacksonville,2026-02-15T00:00:00Z,2025-11-07T15:00:00Z,,,https://www.ticketweb.com/event/wheel-sound-and-shape-and-albatross-tickets/14666633
rZ7HnEZ1AfbtAK,Living Hour,The Pains Of Being Pure At Heart with Living Hour,Showdown Saloon,Portland,2026-02-18T04:00:00Z,2025-10-23T17:00:00Z,,,https://www.ticketweb.com/event/the-pains-of-being-pure-showdown-saloon-tickets/14629153
rZ7HnEZ1Af_O8K,,Elise Trouw presents: The Diary of Elon Lust Tour,Grog Shop,Cleveland Heights,2026-02-20T01:00:00Z,2025-11-13T15:00:00Z,,,https://www.ticketweb.com/event/elise-trouw-presents-the-diary-grog-shop-tickets/14660413
rZ7HnEZ1Af_y4K,,MILLINGTON “FLORIDA 2026 TOUR”,Respectable Street,West Palm Beach,2026-02-22T00:00:00Z,2025-11-12T15:00:00Z,,,https://www.ticketweb.com/event/millington-florida-2026-tour-respectable-street-tickets/14679553
rZ7HnEZ1Af4N4S,Mike Viola,Mike Viola,Off Broadway,Saint Louis,2026-02-25T02:00:00Z,2025-09-26T15:00:00Z,,,https://www.ticketweb.com/event/mike-viola-off-broadway-tickets/14563573
rZ7HnEZ1AfjeCK,,Big Shrimp w/s/g Mimicking Mars,Funk 'n Waffles,Syracuse,2026-02-27T01:00:00Z,2025-11-18T16:00:00Z,,,https://www.ticketweb.com/event/big-shrimp-wsg-mimicking-mars-funk-n-waffles-tickets/14702393
rZ7HnEZ1AfbNoS,Nuovo Testamento,Nuovo Testamento,Off Broadway,Saint Louis,2026-02-28T02:00:00Z,2025-11-05T16:00:00Z,,,https://www.ticketweb.com/event/nuovo-testamento-off-broadway-tickets/14623473
rZ7HnEZ1AfbY3K,,90's Rock Fest  - Lounge Fly (STP) & Evil Empire (RATM),The Premier,Hickory,2026-02-28T00:00:00Z,2025-10-18T12:55:00Z,,,https://www.ticketweb.com/event/90s-rock-fest-the-premier-tickets/14630493
rZ7HnEZ1AfjeuN,Jimkata,Jimkata w/ Annie In The Water,Middle Ages Beer Hall,Syracuse,2026-02-28T01:00:00Z,2025-11-18T18:00:00Z,,,https://www.ticketweb.com/event/jimkata-w-annie-in-the-middle-ages-beer-hall-tickets/14702363
rZ7HnEZ1Af_MAK,Zebra,Zebra w/ Anything But Human,Sony Hall,New York,2026-03-01T01:00:00Z,2025-11-19T17:00:00Z,,,https://www.ticketweb.com/event/zebra-anything-but-human-sony-hall-tickets/14677153
rZ7HnEZ1AfbSpd,The Amazing Royal Crowns,"Gamblers Mark, Amazing Royal Crowns Featuring Special Guests Go Betty Go! & 7 Dirty Words",Garden Amphitheatre,Garden Grove,2026-03-01T00:30:00Z,2025-10-22T17:00:00Z,,,https://www.ticketweb.com/event/gamblers-mark-amazing-royal-crowns-garden-amphitheatre-tickets/14633583
rZ7HnEZ1Af_IGS,,LOS STRAITJACKETS & DEKE DICKERSON Rockin' Dance Party!,FITZGERALDS NIGHTCLUB,Berwyn,2026-03-07T02:30:00Z,2025-11-07T16:00:00Z,,,https://www.ticketweb.com/event/los-straitjackets-deke-dickerson-fitzgeralds-nightclub-tickets/14668333
rZ7HnEZ1Af_PuS,Wheel,Wheel with special guests,Brick By Brick,San Diego,2026-03-08T03:30:00Z,2025-11-07T18:00:00Z,,,https://www.ticketweb.com/event/wheel-with-special-guests-brick-by-brick-tickets/14665373
rZ7HnEZ1Af_N4S,,"WHEEL, Sound and Shape",Whisky A Go Go,West Hollywood,2026-03-09T01:00:00Z,2025-11-07T18:00:00Z,,,https://www.ticketweb.com/event/wheel-sound-and-shape-whisky-a-go-go-tickets/14663573
rZ7HnEZ1AfjdoN,Addison Grace,"Addison Grace, Sushi Soucy",Nikki Lopez Philly,Philadelphia,2026-03-08T23:00:00Z,2025-11-18T20:10:00Z,,,https://www.ticketweb.com/event/addison-grace-sushi-soucy-nikki-lopez-philly-tickets/14703463
rZ7HnEZ1AKP4a0,The Strumbellas,THE STRUMBELLAS: Into Dust Tour w/ Hotel Fiction,The Crocodile,Seattle,2026-03-11T03:00:00Z,2025-08-20T17:00:00Z,,,https://www.ticketweb.com/event/the-strumbellas-into-dust-tour-the-crocodile-tickets/13955264
rZ7HnEZ1AffJ4d,Wheatus,"Wheatus, Matt Waters",The Southgate House Revival - Sanctuary,Newport,2026-03-10T23:30:00Z,2025-10-10T14:00:00Z,,,https://www.ticketweb.com/event/wheatus-matt-waters-the-southgate-house-revival-tickets/14526543
rZ7HnEZ1AffJpK,Traitrs,TRAITRS with Special Guests,Lee's Palace,Toronto,2026-03-14T01:00:00Z,2025-11-14T18:00:00Z,,,https://www.ticketweb.ca/event/traitrs-with-special-guests-lees-palace-tickets/14526593
rZ7HnEZ1Af4ZOS,,"Ivytide, Juventud",Rainbow Bistro,Ottawa,2026-03-15T00:30:00Z,2025-09-08T20:00:00Z,,,https://www.ticketweb.ca/event/ivytide-juventud-rainbow-bistro-tickets/14540833
rZ7HnEZ1AfQ7GK,The Queers,"The Queers, Vallencourt",The Sanctuary Detroit,Hamtramck,2026-03-17T22:00:00Z,2025-11-17T17:00:00Z,,,https://www.ticketweb.com/event/the-queers-vallencourt-the-sanctuary-detroit-tickets/14684313
rZ7HnEZ1AffOqd,Zara Larsson,Zara Larsson: Midnight Sun Tour 2026,Majestic Theatre,Detroit,2026-03-17T23:00:00Z,2025-09-02T14:00:00Z,,,https://www.ticketweb.com/event/zara-larsson-midnight-sun-tour-majestic-theatre-tickets/14520743
rZ7HnEZ1Af4SPd,,Evan Horner - It’s A Long Road Tour,Majestic Theatre,Detroit,2026-03-19T23:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketweb.com/event/evan-horner-its-majestic-theatre-tickets/14573943
rZ7HnEZ1AfbdAK,"Dream, Ivory","Dream, Ivory - At Zero Tour, Rew",The WISE Hall,Vancouver,2026-03-25T03:00:00Z,2025-10-15T17:00:00Z,,,https://www.ticketweb.ca/event/dream-ivory-at-the-wise-hall-tickets/14603153
rZ7HnEZ1Af4a_N,mclusky,"Mclusky, Ekko Astral",The Crocodile,Seattle,2026-03-27T03:00:00Z,2025-09-12T17:00:00Z,,,https://www.ticketweb.com/event/mclusky-ekko-astral-the-crocodile-tickets/14549663
rZ7HnEZ1Afb9uN,Landon Conrath,Landon Conrath,Off Broadway,Saint Louis,2026-04-02T01:00:00Z,2025-10-16T15:00:00Z,,,https://www.ticketweb.com/event/landon-conrath-off-broadway-tickets/14617363
rZ7HnEZ1AfQdvd,,Moe's Alley Presents: César Rosas (of Los Lobos) & Los Survivors,Moe's Alley,Santa Cruz,2026-04-05T03:00:00Z,2025-11-11T18:00:00Z,,,https://www.ticketweb.com/event/moes-alley-presents-csar-rosas-moes-alley-tickets/14683043
rZ7HnEZ1AffpvS,Zara Larsson,Zara Larsson: Midnight Sun Tour 2026,Marathon Music Works,Nashville,2026-04-05T01:00:00Z,2025-09-03T15:00:00Z,,,https://www.ticketweb.com/event/zara-larsson-midnight-sun-tour-marathon-music-works-tickets/14516073
rZ7HnEZ1Afb-oK,The Wedding Present,The Wedding Present: Seamonsters 35th Anniversary Tour,Grog Shop,Cleveland Heights,2026-04-13T00:00:00Z,2025-10-28T14:00:00Z,,,https://www.ticketweb.com/event/the-wedding-present-seamonsters-35th-grog-shop-tickets/14621453
rZ7HnEZ1Afb_Jd,Glenn Hughes,GLENN HUGHES with Enuff Z'nuff and Dead Groove,Ferg's Concert Pavilion,St. Petersburg,2026-04-23T23:00:00Z,2025-10-16T13:00:00Z,,,https://www.ticketweb.com/event/glenn-hughes-with-enuff-znuff-fergs-concert-pavilion-tickets/14619983
rZ7HnEZ1AfQ6bS,Enuff Znuff,"ENUFF Z’NUFF, Ghost of ‘88",The 44 Sports Grill and Nightlife,Glendale,2026-05-06T02:00:00Z,2025-11-12T05:20:00Z,,,https://www.ticketweb.com/event/enuff-znuff-ghost-of-88-the-44-sports-grill-and-tickets/14687633
rZ7HnEZ1AfQ77N,,Leer/ Fever/ Secret Society/ Lich Gawd/ Armed and Dangerous,Neck of the Woods,San Francisco,2025-12-07T03:30:00Z,2025-11-11T18:20:00Z,,,https://www.ticketweb.com/event/leer-fever-secret-society-lich-neck-of-the-woods-tickets/14684123
rZ7HnEZ1Af_pvS,,"EKG, Super Devil, Supreme Mystic, Kinzie Sikz, Sea Hag, Stacked Deck",The Sanctuary Detroit,Hamtramck,2025-12-06T23:00:00Z,2025-10-30T16:00:00Z,,,https://www.ticketweb.com/event/ekg-super-devil-supreme-mystic-the-sanctuary-detroit-tickets/14656073
rZ7HnEZ1AfQf0N,,"Vicious Dreams - 10 Year Anniversary Show with RMBLR, Petty Thefts, Mercy Mercy, Sick Dogs, and Double Bubble",Will's Pub,Orlando,2025-12-13T00:00:00Z,2025-11-14T20:00:00Z,,,https://www.ticketweb.com/event/vicious-dreams-10-wills-pub-tickets/14694923
rZ7HnEZ1AK-Aef,,"The  Atomic Punks - Van Halen Tribute, Brett Ellis Band, The Valentine Saints, Slaughtered, Atomik Tangerine, Threat Level Midnight",Whisky A Go Go,West Hollywood,2025-12-21T02:00:00Z,2025-06-26T17:00:00Z,,,https://www.ticketweb.com/event/the-atomic-punks-whisky-a-go-go-tickets/13845094
rZ7HnEZ1AKPpP0,Faster Pussycat,"Faster Pussycat, Blaze Francisco, Florida, Puttin'OnTheFoil, Essex, NaughtyLimes",Whisky A Go Go,West Hollywood,2025-12-31T02:00:00Z,2025-08-17T16:00:00Z,,,https://www.ticketweb.com/event/-blaze-francisco-florida-puttinonthefoil-whisky-a-go-go-tickets/13956964
rZ7HnEZ1AfQauS,,SchwabFest 2026  -  January 23rd and 24th,Madison Live (734),Covington ,2026-01-24T00:30:00Z,2025-11-12T17:20:00Z,,,https://www.ticketweb.com/event/schwabfest-2026-madison-live-734-tickets/14689373
rZ7HnEZ1Afbsjd,,"Corvin's Breed, Rhizaria, Decent News, & Fate of the Damned",Fete Music Hall,Providence,2025-11-22T00:30:00Z,2025-10-20T15:00:00Z,,,https://www.ticketweb.com/event/corvins-breed-rhizaria-decent-news-fete-music-hall-tickets/14631703
rZ7HnEZ1Afb9vK,Blackened,MALORT FEST,Nellie's Gastropub & ConcertHub,Palatine,2025-12-14T00:00:00Z,2025-10-11T23:05:00Z,,,https://www.ticketweb.com/event/malort-fest-nellies-gastropub-concerthub-tickets/14617053
rZ7HnEZ1Af_kQd,Fartbarf,"Fartbarf, ACxDC, Bloodstains, SKULLCRACK  , Machinekit",Garden Amphitheatre,Garden Grove,2026-01-25T02:00:00Z,2025-10-27T16:40:00Z,,,https://www.ticketweb.com/event/fartbarf-acxdc-bloodstains-skullcrack-garden-amphitheatre-tickets/14646683
rZ7HnEZ1Af4-3K,Lynch Mob,Reconditioned Media presents the Mr. Scary Mini Tour Rock-N-Com 2026 live at Fete Music Hall!,Fete Music Hall,Providence,2026-02-28T23:30:00Z,2025-09-15T14:00:00Z,,,https://www.ticketweb.com/event/reconditioned-media-presents-the-mr-fete-music-hall-tickets/14561493
G5ezZbKIZuJyr,New Kids On the Block,New Kids On the Block: The Right Stuff Las Vegas Residency,Dolby Live,Las Vegas,2026-02-15T04:00:00Z,2024-10-03T17:00:00Z,2024-10-01T17:00:00Z,2024-10-03T05:00:00Z,https://www.ticketmaster.com/new-kids-on-the-block-the-las-vegas-nevada-02-14-2026/event/2E00613A00366E5E
G5ezZbKIZCJyx,New Kids On the Block,New Kids On the Block: The Right Stuff Las Vegas Residency,Dolby Live,Las Vegas,2026-02-16T04:00:00Z,2024-10-03T17:00:00Z,2024-10-01T17:00:00Z,2024-10-03T05:00:00Z,https://www.ticketmaster.com/new-kids-on-the-block-the-las-vegas-nevada-02-15-2026/event/2E00613A003A6E62
G5ezZbKIZKpD6,New Kids On the Block,New Kids On the Block: The Right Stuff Las Vegas Residency,Dolby Live,Las Vegas,2026-03-01T04:00:00Z,2024-10-03T17:00:00Z,2024-10-01T17:00:00Z,2024-10-03T05:00:00Z,https://www.ticketmaster.com/new-kids-on-the-block-the-las-vegas-nevada-02-28-2026/event/2E00613A004D6EC7
G5ezZbKIZ8UDv,New Kids On the Block,New Kids On the Block: The Right Stuff Las Vegas Residency,Dolby Live,Las Vegas,2026-02-22T04:00:00Z,2024-10-03T17:00:00Z,2024-10-01T17:00:00Z,2024-10-03T05:00:00Z,https://www.ticketmaster.com/new-kids-on-the-block-the-las-vegas-nevada-02-21-2026/event/2E00613A00436EC1
G5ezZbKIZ3JDA,New Kids On the Block,New Kids On the Block: The Right Stuff Las Vegas Residency,Dolby Live,Las Vegas,2026-02-28T04:00:00Z,2024-10-03T17:00:00Z,2024-10-01T17:00:00Z,2024-10-03T05:00:00Z,https://www.ticketmaster.com/new-kids-on-the-block-the-las-vegas-nevada-02-27-2026/event/2E00613A004A6EC5
