id,change,artist,event,venue,city,event_time,public_start,presale_start,presale_end,url
Z7r9jZ1A74aFa,CHANGED:presale_start,Joshua Bell,Joshua Bell w/ Jeremy Denk,Walt Disney Concert Hall,Los Angeles,2026-06-04T03:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A74aFa
Z7r9jZ1A74aFa,CHANGED:presale_end,Joshua Bell,Joshua Bell w/ Jeremy Denk,Walt Disney Concert Hall,Los Angeles,2026-06-04T03:00:00Z,1900-01-01T18:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A74aFa
1AyZkubGkdat_wp,CHANGED:presale_start,"Jingle Bell Rock – Reno, NV",Jingle Bell Rock Ticket + Hotel Deals,Eldorado Showroom at Eldorado Casino Reno,Reno,2025-11-29T03:00:00Z,2025-10-24T16:00:00Z,,,https://travel.ticketmaster.com/attraction/124058?_uid=01e06df2-8b31-4246-b25c-04d738f89509&utm_source=Caesars_TM&utm_medium=TM_ADP_JingleBellRock
1AyZkubGkdat_wp,CHANGED:presale_end,"Jingle Bell Rock – Reno, NV",Jingle Bell Rock Ticket + Hotel Deals,Eldorado Showroom at Eldorado Casino Reno,Reno,2025-11-29T03:00:00Z,2025-10-24T16:00:00Z,,,https://travel.ticketmaster.com/attraction/124058?_uid=01e06df2-8b31-4246-b25c-04d738f89509&utm_source=Caesars_TM&utm_medium=TM_ADP_JingleBellRock
vv17bZbYGkmwaoHi,CHANGED:presale_start,Christmas with the Celts,Christmas with the Celts,Hoyt Sherman Place,Des Moines,2025-12-04T01:30:00Z,2025-08-13T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-celts-des-moines-iowa-12-03-2025/event/0600630BB2251F2C
vv17bZbYGkmwaoHi,CHANGED:presale_end,Christmas with the Celts,Christmas with the Celts,Hoyt Sherman Place,Des Moines,2025-12-04T01:30:00Z,2025-08-13T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-celts-des-moines-iowa-12-03-2025/event/0600630BB2251F2C
vvG1bZbc2vX4aG,CHANGED:presale_start,Lorie Line,Christmas with Lorie Line 2025,Hoyt Sherman Place,Des Moines,2025-12-05T01:00:00Z,2025-07-07T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-lorie-line-2025-des-moines-iowa-12-04-2025/event/060062D3C1F9524C
vvG1bZbc2vX4aG,CHANGED:presale_end,Lorie Line,Christmas with Lorie Line 2025,Hoyt Sherman Place,Des Moines,2025-12-05T01:00:00Z,2025-07-07T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-lorie-line-2025-des-moines-iowa-12-04-2025/event/060062D3C1F9524C
vv17bZbYGkl5Hei1,CHANGED:presale_start,Christmas with the Celts,Christmas with the Celts (Late Show),Madrid Theatre,Kansas City,2025-12-06T03:00:00Z,2025-08-13T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-celts-late-show-kansas-city-missouri-12-05-2025/event/0600630ACBF02B0A
vv17bZbYGkl5Hei1,CHANGED:presale_end,Christmas with the Celts,Christmas with the Celts (Late Show),Madrid Theatre,Kansas City,2025-12-06T03:00:00Z,2025-08-13T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-celts-late-show-kansas-city-missouri-12-05-2025/event/0600630ACBF02B0A
vv17bZbYGklG-3Y6,CHANGED:presale_start,Christmas with the Celts,Christmas with the Celts (Early Show),Madrid Theatre,Kansas City,2025-12-06T00:00:00Z,2025-08-13T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-celts-early-show-kansas-city-missouri-12-05-2025/event/0600630ACC852C07
vv17bZbYGklG-3Y6,CHANGED:presale_end,Christmas with the Celts,Christmas with the Celts (Early Show),Madrid Theatre,Kansas City,2025-12-06T00:00:00Z,2025-08-13T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-celts-early-show-kansas-city-missouri-12-05-2025/event/0600630ACC852C07
vvG1bZbc6e76iq,CHANGED:presale_start,Lorie Line,Christmas with Lorie Line,Ames Center,Burnsville,2025-12-06T21:00:00Z,2025-07-07T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-lorie-line-burnsville-minnesota-12-06-2025/event/060062D1C2107B1D
vvG1bZbc6e76iq,CHANGED:presale_end,Lorie Line,Christmas with Lorie Line,Ames Center,Burnsville,2025-12-06T21:00:00Z,2025-07-07T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-lorie-line-burnsville-minnesota-12-06-2025/event/060062D1C2107B1D
vvG1fZbRB53sWd,CHANGED:presale_start,Purdue Christmas Show,Purdue Christmas Show,Elliott Hall of Music,West Lafayette,2025-12-06T17:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketmaster.com/purdue-christmas-show-west-lafayette-indiana-12-06-2025/event/050062FE8B4B1F43
vvG1fZbRB53sWd,CHANGED:presale_end,Purdue Christmas Show,Purdue Christmas Show,Elliott Hall of Music,West Lafayette,2025-12-06T17:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketmaster.com/purdue-christmas-show-west-lafayette-indiana-12-06-2025/event/050062FE8B4B1F43
vvG1fZbRBGK3dh,CHANGED:presale_start,Purdue Christmas Show,Purdue Christmas Show,Elliott Hall of Music,West Lafayette,2025-12-06T21:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketmaster.com/purdue-christmas-show-west-lafayette-indiana-12-06-2025/event/050062FE8C4D20DB
vvG1fZbRBGK3dh,CHANGED:presale_end,Purdue Christmas Show,Purdue Christmas Show,Elliott Hall of Music,West Lafayette,2025-12-06T21:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketmaster.com/purdue-christmas-show-west-lafayette-indiana-12-06-2025/event/050062FE8C4D20DB
G5viZbgmkrSEk,CHANGED:presale_start,Sounds of the Holidays,Sounds of the Holidays,Immersive Media Performing Arts Center,Gulfport,2025-12-07T20:00:00Z,2025-10-27T15:00:00Z,,,https://www.ticketmaster.com/sounds-of-the-holidays-gulfport-mississippi-12-07-2025/event/1B00635B867B39C6
G5viZbgmkrSEk,CHANGED:presale_end,Sounds of the Holidays,Sounds of the Holidays,Immersive Media Performing Arts Center,Gulfport,2025-12-07T20:00:00Z,2025-10-27T15:00:00Z,,,https://www.ticketmaster.com/sounds-of-the-holidays-gulfport-mississippi-12-07-2025/event/1B00635B867B39C6
vvG1fZbRBGnxks,CHANGED:presale_start,Purdue Christmas Show,Purdue Christmas Show,Elliott Hall of Music,West Lafayette,2025-12-07T19:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketmaster.com/purdue-christmas-show-west-lafayette-indiana-12-07-2025/event/050062FE8CAA21B1
vvG1fZbRBGnxks,CHANGED:presale_end,Purdue Christmas Show,Purdue Christmas Show,Elliott Hall of Music,West Lafayette,2025-12-07T19:00:00Z,2025-10-01T14:00:00Z,,,https://www.ticketmaster.com/purdue-christmas-show-west-lafayette-indiana-12-07-2025/event/050062FE8CAA21B1
Z7r9jZ1A7Qevf,CHANGED:presale_start,Lorie Line,Lorie Line,JAMF Theatre,Eau Claire,2025-12-12T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7Qevf
Z7r9jZ1A7Qevf,CHANGED:presale_end,Lorie Line,Lorie Line,JAMF Theatre,Eau Claire,2025-12-12T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7Qevf
vv1AeZkG7GkeRDeFm,CHANGED:presale_start,A Rocky Mountain Christmas,Rocky Mountain Christmas Starring Jim Curry,Penn's Peak,Jim Thorpe,2025-12-14T01:00:00Z,2025-08-08T14:00:00Z,,,https://www.ticketmaster.com/rocky-mountain-christmas-starring-jim-curry-jim-thorpe-pennsylvania-12-13-2025/event/02006304AFEC222E
vv1AeZkG7GkeRDeFm,CHANGED:presale_end,A Rocky Mountain Christmas,Rocky Mountain Christmas Starring Jim Curry,Penn's Peak,Jim Thorpe,2025-12-14T01:00:00Z,2025-08-08T14:00:00Z,,,https://www.ticketmaster.com/rocky-mountain-christmas-starring-jim-curry-jim-thorpe-pennsylvania-12-13-2025/event/02006304AFEC222E
vvG1bZbRSjdgOg,CHANGED:presale_start,Christmas with the King,Christmas with the King,Ralph Engelstad Arena Thief River Falls,Thief River Falls,2025-12-14T01:00:00Z,2025-08-08T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-king-thief-river-falls-minnesota-12-13-2025/event/060062FCDC0F5835
vvG1bZbRSjdgOg,CHANGED:presale_end,Christmas with the King,Christmas with the King,Ralph Engelstad Arena Thief River Falls,Thief River Falls,2025-12-14T01:00:00Z,2025-08-08T15:00:00Z,,,https://www.ticketmaster.com/christmas-with-the-king-thief-river-falls-minnesota-12-13-2025/event/060062FCDC0F5835
vvG1YZbSEaj0SF,CHANGED:presale_start,A Merry-achi Christmas,A Merry-achi Christmas,Majestic Theatre Dallas,Dallas,2025-12-15T01:00:00Z,2025-09-26T15:00:00Z,,,https://www.ticketmaster.com/a-merryachi-christmas-dallas-texas-12-14-2025/event/0C006339C9724CC8
vvG1YZbSEaj0SF,CHANGED:presale_end,A Merry-achi Christmas,A Merry-achi Christmas,Majestic Theatre Dallas,Dallas,2025-12-15T01:00:00Z,2025-09-26T15:00:00Z,,,https://www.ticketmaster.com/a-merryachi-christmas-dallas-texas-12-14-2025/event/0C006339C9724CC8
Z7r9jZ1A7QFAE,CHANGED:presale_start,Lorie Line,Lorie Line,Paramount Center for the Arts - MN,Saint Cloud,2025-12-19T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7QFAE
Z7r9jZ1A7QFAE,CHANGED:presale_end,Lorie Line,Lorie Line,Paramount Center for the Arts - MN,Saint Cloud,2025-12-19T01:00:00Z,1900-01-01T06:00:00Z,,,https://www.ticketmaster.com/event/Z7r9jZ1A7QFAE
vv17jZbgGkDdZ6FV,CHANGED:presale_start,Waylan St. Palan & The Magic Elves,Waylan St. Palan & The Magic Elves,High Noon Saloon,Madison,2025-12-21T02:00:00Z,2025-11-03T16:00:00Z,,,https://www.ticketmaster.com/waylan-st-palan-the-magic-elves-madison-wisconsin-12-20-2025/event/0700635EC3007234
vv17jZbgGkDdZ6FV,CHANGED:presale_end,Waylan St. Palan & The Magic Elves,Waylan St. Palan & The Magic Elves,High Noon Saloon,Madison,2025-12-21T02:00:00Z,2025-11-03T16:00:00Z,,,https://www.ticketmaster.com/waylan-st-palan-the-magic-elves-madison-wisconsin-12-20-2025/event/0700635EC3007234
1A_ZkGtGkdhk0Zu,CHANGED:presale_start,Shana Bousard & Brian Runbeck,'Tis the Season with Shana Bousard and Brian Runbeck,ASU Kerr,Scottsdale,2025-12-21T21:00:00Z,2025-09-09T23:00:00Z,,,https://www.ticketmaster.com/tis-the-season-with-shana-bousard-scottsdale-arizona-12-21-2025/event/19006329DB1A400D
1A_ZkGtGkdhk0Zu,CHANGED:presale_end,Shana Bousard & Brian Runbeck,'Tis the Season with Shana Bousard and Brian Runbeck,ASU Kerr,Scottsdale,2025-12-21T21:00:00Z,2025-09-09T23:00:00Z,,,https://www.ticketmaster.com/tis-the-season-with-shana-bousard-scottsdale-arizona-12-21-2025/event/19006329DB1A400D
1A9ZkupGkdWF5fv,CHANGED:presale_start,Christmas Show,Jass Meagher's Mariah Christmas,Primm Event Center,Primm,2025-12-07T04:00:00Z,2025-10-23T02:00:00Z,,,https://www.ticketmaster.com/jass-meaghers-mariah-christmas-primm-nevada-12-06-2025/event/17006356FD20B501
1A9ZkupGkdWF5fv,CHANGED:presale_end,Christmas Show,Jass Meagher's Mariah Christmas,Primm Event Center,Primm,2025-12-07T04:00:00Z,2025-10-23T02:00:00Z,,,https://www.ticketmaster.com/jass-meaghers-mariah-christmas-primm-nevada-12-06-2025/event/17006356FD20B501
1A9ZkupGkdXil4W,CHANGED:presale_start,Christmas Show,Mele Kalikimaka a Hawaiian Christmas show,Primm Event Center,Primm,2025-12-21T04:00:00Z,2025-10-23T02:00:00Z,,,https://www.ticketmaster.com/mele-kalikimaka-a-hawaiian-christmas-show-primm-nevada-12-20-2025/event/17006356FEB2B57D
1A9ZkupGkdXil4W,CHANGED:presale_end,Christmas Show,Mele Kalikimaka a Hawaiian Christmas show,Primm Event Center,Primm,2025-12-21T04:00:00Z,2025-10-23T02:00:00Z,,,https://www.ticketmaster.com/mele-kalikimaka-a-hawaiian-christmas-show-primm-nevada-12-20-2025/event/17006356FEB2B57D
G5eVZb3cBovL6,CHANGED:presale_start,Billy Joel,Billy Joel & Sting,Bank of America Stadium,Charlotte,2026-07-03T23:00:00Z,2024-10-04T13:00:00Z,,,https://www.ticketmaster.com/billy-joel-sting-charlotte-north-carolina-07-03-2026/event/2D00612B7A4417C7
G5eVZb3cBovL6,CHANGED:presale_end,Billy Joel,Billy Joel & Sting,Bank of America Stadium,Charlotte,2026-07-03T23:00:00Z,2024-10-04T13:00:00Z,,,https://www.ticketmaster.com/billy-joel-sting-charlotte-north-carolina-07-03-2026/event/2D00612B7A4417C7
k7vGFbK3iS0VE,CHANGED:presale_start,Billy Joel,Billy Joel & Sting,JMA Wireless Dome ,Syracuse,2025-04-12T00:00:00Z,2024-10-04T13:00:00Z,,,https://www.ticketmaster.com/billy-joel-sting-syracuse-new-york-04-11-2025/event/00006134ACCE4D27
k7vGFbK3iS0VE,CHANGED:presale_end,Billy Joel,Billy Joel & Sting,JMA Wireless Dome ,Syracuse,2025-04-12T00:00:00Z,2024-10-04T13:00:00Z,,,https://www.ticketmaster.com/billy-joel-sting-syracuse-new-york-04-11-2025/event/00006134ACCE4D27
G5vzZbKLhkdlK,CHANGED:presale_start,Billy Joel,Billy Joel & Sting,Rice-Eccles Stadium,Salt Lake City,2026-05-23T01:00:00Z,2024-10-04T16:00:00Z,,,https://www.ticketmaster.com/billy-joel-sting-salt-lake-city-utah-05-22-2026/event/1E006137DB183AD3
G5vzZbKLhkdlK,CHANGED:presale_end,Billy Joel,Billy Joel & Sting,Rice-Eccles Stadium,Salt Lake City,2026-05-23T01:00:00Z,2024-10-04T16:00:00Z,,,https://www.ticketmaster.com/billy-joel-sting-salt-lake-city-utah-05-22-2026/event/1E006137DB183AD3
rZ7HnEZ1Af3aqS,CHANGED:presale_start,The Untouchables,"The Untouchables, Gaba Groove, Bloodbelly Blues, Unlevel, Crescent Blue, The Rookie5",Whisky A Go Go,West Hollywood,2025-11-29T02:00:00Z,2025-05-20T20:20:00Z,,,https://www.ticketweb.com/event/the-untouchables-gaba-groove-bloodbelly-whisky-a-go-go-tickets/14489773
rZ7HnEZ1Af3aqS,CHANGED:presale_end,The Untouchables,"The Untouchables, Gaba Groove, Bloodbelly Blues, Unlevel, Crescent Blue, The Rookie5",Whisky A Go Go,West Hollywood,2025-11-29T02:00:00Z,2025-05-20T20:20:00Z,,,https://www.ticketweb.com/event/the-untouchables-gaba-groove-bloodbelly-whisky-a-go-go-tickets/14489773
rZ7HnEZ1AfpkOK,CHANGED:presale_start,Kelly Hogan,"MIXED DOUBLES - Hogan, Ligon, McDonough, O'Connor",SPACE,Evanston,2025-12-19T01:30:00Z,2025-10-01T15:00:00Z,,,https://www.ticketweb.com/event/mixed-doubles-hogan-space-tickets/14586813
rZ7HnEZ1AfpkOK,CHANGED:presale_end,Kelly Hogan,"MIXED DOUBLES - Hogan, Ligon, McDonough, O'Connor",SPACE,Evanston,2025-12-19T01:30:00Z,2025-10-01T15:00:00Z,,,https://www.ticketweb.com/event/mixed-doubles-hogan-space-tickets/14586813
rZ7HnEZ1Af4kZd,CHANGED:artist,,"The Steel Crows and Hello Sister, with Palace Rats and The Bloomers",Conduit,Winter Park,2025-11-30T00:00:00Z,2025-09-08T16:50:00Z,,,https://www.ticketweb.com/event/the-steel-crows-and-hello-conduit-tickets/14546003
rZ7HnEZ1Af4kZd,CHANGED:presale_start,,"The Steel Crows and Hello Sister, with Palace Rats and The Bloomers",Conduit,Winter Park,2025-11-30T00:00:00Z,2025-09-08T16:50:00Z,,,https://www.ticketweb.com/event/the-steel-crows-and-hello-conduit-tickets/14546003
rZ7HnEZ1Af4kZd,CHANGED:presale_end,,"The Steel Crows and Hello Sister, with Palace Rats and The Bloomers",Conduit,Winter Park,2025-11-30T00:00:00Z,2025-09-08T16:50:00Z,,,https://www.ticketweb.com/event/the-steel-crows-and-hello-conduit-tickets/14546003
rZ7HnEZ1AK0pPf,CHANGED:presale_start,Chris Barron,STORY OF A SONG: A 90s Unplugged Experience,District 142,Wyandotte,2025-12-13T00:00:00Z,2025-08-01T14:00:00Z,,,https://www.ticketweb.com/event/story-of-a-song-a-district-142-tickets/13916954
rZ7HnEZ1AK0pPf,CHANGED:presale_end,Chris Barron,STORY OF A SONG: A 90s Unplugged Experience,District 142,Wyandotte,2025-12-13T00:00:00Z,2025-08-01T14:00:00Z,,,https://www.ticketweb.com/event/story-of-a-song-a-district-142-tickets/13916954
rZ7HnEZ1AfQaOS,CHANGED:artist,,"Jack Lutz, Hayden Grove, Lyons Lane, Jack & The Optimists",Grog Shop,Cleveland Heights,2026-01-26T00:30:00Z,2025-11-12T19:55:00Z,,,https://www.ticketweb.com/event/jack-lutz-hayden-grove-lyons-grog-shop-tickets/14689833
rZ7HnEZ1AfQaOS,CHANGED:presale_start,,"Jack Lutz, Hayden Grove, Lyons Lane, Jack & The Optimists",Grog Shop,Cleveland Heights,2026-01-26T00:30:00Z,2025-11-12T19:55:00Z,,,https://www.ticketweb.com/event/jack-lutz-hayden-grove-lyons-grog-shop-tickets/14689833
rZ7HnEZ1AfQaOS,CHANGED:presale_end,,"Jack Lutz, Hayden Grove, Lyons Lane, Jack & The Optimists",Grog Shop,Cleveland Heights,2026-01-26T00:30:00Z,2025-11-12T19:55:00Z,,,https://www.ticketweb.com/event/jack-lutz-hayden-grove-lyons-grog-shop-tickets/14689833
rZ7HnEZ1AfbK-K,CHANGED:artist,,LETDOWN. + Blame My Youth + LUCHIANO + YOUTHYEAR,The Pyramid Scheme,Grand Rapids,2026-03-01T00:30:00Z,2025-10-15T15:00:00Z,,,https://www.ticketweb.com/event/letdown-blame-my-youth-luchiano-the-pyramid-scheme-tickets/14613853
rZ7HnEZ1AfbK-K,CHANGED:presale_start,,LETDOWN. + Blame My Youth + LUCHIANO + YOUTHYEAR,The Pyramid Scheme,Grand Rapids,2026-03-01T00:30:00Z,2025-10-15T15:00:00Z,,,https://www.ticketweb.com/event/letdown-blame-my-youth-luchiano-the-pyramid-scheme-tickets/14613853
rZ7HnEZ1AfbK-K,CHANGED:presale_end,,LETDOWN. + Blame My Youth + LUCHIANO + YOUTHYEAR,The Pyramid Scheme,Grand Rapids,2026-03-01T00:30:00Z,2025-10-15T15:00:00Z,,,https://www.ticketweb.com/event/letdown-blame-my-youth-luchiano-the-pyramid-scheme-tickets/14613853
rZ7HnEZ1Af_weK,CHANGED:artist,,"Drake Bell, Hannah Curran, Melina, Syannah",Whisky A Go Go,West Hollywood,2026-03-26T01:00:00Z,2025-11-10T18:00:00Z,,,https://www.ticketweb.com/event/drake-bell-hannah-curran-melina-whisky-a-go-go-tickets/14672093
rZ7HnEZ1Af_weK,CHANGED:presale_start,,"Drake Bell, Hannah Curran, Melina, Syannah",Whisky A Go Go,West Hollywood,2026-03-26T01:00:00Z,2025-11-10T18:00:00Z,,,https://www.ticketweb.com/event/drake-bell-hannah-curran-melina-whisky-a-go-go-tickets/14672093
rZ7HnEZ1Af_weK,CHANGED:presale_end,,"Drake Bell, Hannah Curran, Melina, Syannah",Whisky A Go Go,West Hollywood,2026-03-26T01:00:00Z,2025-11-10T18:00:00Z,,,https://www.ticketweb.com/event/drake-bell-hannah-curran-melina-whisky-a-go-go-tickets/14672093
rZ7HnEZ1AfbpAK,CHANGED:presale_start,Tiffany,"Tiffany, Apricity, Shark in the Water, LVictoria & LA Velvet, The Cherry Bombs",Whisky A Go Go,West Hollywood,2026-06-13T01:00:00Z,2025-10-10T19:00:00Z,,,https://www.ticketweb.com/event/tiffany-apricity-shark-in-the-whisky-a-go-go-tickets/14616153
rZ7HnEZ1AfbpAK,CHANGED:presale_end,Tiffany,"Tiffany, Apricity, Shark in the Water, LVictoria & LA Velvet, The Cherry Bombs",Whisky A Go Go,West Hollywood,2026-06-13T01:00:00Z,2025-10-10T19:00:00Z,,,https://www.ticketweb.com/event/tiffany-apricity-shark-in-the-whisky-a-go-go-tickets/14616153
rZ7HnEZ1AfQ31K,CHANGED:artist,,"When The Sun Sets, Dear Cincinnati, Falls Chase, Upon Your Dead Body,  Adjust The Sails, Walking Blue, Monaco Honey, and Anchor",Will's Pub,Orlando,2026-02-21T23:00:00Z,2025-11-14T16:00:00Z,,,https://www.ticketweb.com/event/when-the-sun-sets-dear-wills-pub-tickets/14692293
rZ7HnEZ1AfQ31K,CHANGED:presale_start,,"When The Sun Sets, Dear Cincinnati, Falls Chase, Upon Your Dead Body,  Adjust The Sails, Walking Blue, Monaco Honey, and Anchor",Will's Pub,Orlando,2026-02-21T23:00:00Z,2025-11-14T16:00:00Z,,,https://www.ticketweb.com/event/when-the-sun-sets-dear-wills-pub-tickets/14692293
rZ7HnEZ1AfQ31K,CHANGED:presale_end,,"When The Sun Sets, Dear Cincinnati, Falls Chase, Upon Your Dead Body,  Adjust The Sails, Walking Blue, Monaco Honey, and Anchor",Will's Pub,Orlando,2026-02-21T23:00:00Z,2025-11-14T16:00:00Z,,,https://www.ticketweb.com/event/when-the-sun-sets-dear-wills-pub-tickets/14692293
rZ7HnEZ1Af4NQK,CHANGED:presale_start,Sponge,"Sponge, MoodSwinger, CTIV, Fuzz Huzzi, Yellow No. 5, Sifting Through Stars, Flannel 101",Whisky A Go Go,West Hollywood,2026-04-04T01:00:00Z,2025-09-15T14:00:00Z,,,https://www.ticketweb.com/event/sponge-moodswinger-ctiv-fuzz-huzzi-whisky-a-go-go-tickets/14563693
rZ7HnEZ1Af4NQK,CHANGED:presale_end,Sponge,"Sponge, MoodSwinger, CTIV, Fuzz Huzzi, Yellow No. 5, Sifting Through Stars, Flannel 101",Whisky A Go Go,West Hollywood,2026-04-04T01:00:00Z,2025-09-15T14:00:00Z,,,https://www.ticketweb.com/event/sponge-moodswinger-ctiv-fuzz-huzzi-whisky-a-go-go-tickets/14563693
rZ7HnEZ1AfuIjd,CHANGED:artist,,"Strange Days (Tribute to The Doors), Chesney Claire, Freedom Heart, Saturn, Crazy Crew, Jukebox Kids",Whisky A Go Go,West Hollywood,2025-11-22T02:00:00Z,2025-04-11T19:00:00Z,,,https://www.ticketweb.com/event/strange-days-tribute-to-the-whisky-a-go-go-tickets/14368703
rZ7HnEZ1AfuIjd,CHANGED:presale_start,,"Strange Days (Tribute to The Doors), Chesney Claire, Freedom Heart, Saturn, Crazy Crew, Jukebox Kids",Whisky A Go Go,West Hollywood,2025-11-22T02:00:00Z,2025-04-11T19:00:00Z,,,https://www.ticketweb.com/event/strange-days-tribute-to-the-whisky-a-go-go-tickets/14368703
rZ7HnEZ1AfuIjd,CHANGED:presale_end,,"Strange Days (Tribute to The Doors), Chesney Claire, Freedom Heart, Saturn, Crazy Crew, Jukebox Kids",Whisky A Go Go,West Hollywood,2025-11-22T02:00:00Z,2025-04-11T19:00:00Z,,,https://www.ticketweb.com/event/strange-days-tribute-to-the-whisky-a-go-go-tickets/14368703
rZ7HnEZ1AfbYfK,CHANGED:artist,,"Steamroll, The Sissy Boys, King's Command, Square One, Frothing Mad, Flip The Switch",Nikki Lopez Philly,Philadelphia,2025-12-06T18:00:00Z,2025-10-19T00:15:00Z,,,https://www.ticketweb.com/event/steamroll-the-sissy-boys-kings-nikki-lopez-philly-tickets/14630513
